user_id,order_id,order_date,item_price,quantity,city,category,channel
130,937,2024-01-03 01:30:00,,,bogotá,Electronics,
84,1318,2024-01-03 02:15:00,149.31,4.0,bogotá,,app
92,993,2024-01-03 03:00:00,228.35,3.0,Cali,Electronics,
111,994,2024-01-03 03:45:00,55.03,2.0,Cali,,App
188,1204,2024-01-03 04:30:00,156.87,1.0,Barranquilla,Grocery,App
199,968,2024-01-03 05:15:00,159.0,2.0,Bquilla,,Web
172,1217,2024-01-03 06:00:00,184.08,,bogotá,Beauty,Web
8,1343,2024-01-03 06:45:00,35.5,6.0,MEDELLIN,Home,
175,1135,2024-01-03 07:30:00,179.81,4.0,Bogota,Electrncs,Web
35,1333,2024-01-03 08:15:00,227.53,6.0,Medellin,Unknown,app
206,1233,2024-01-03 09:00:00,47.38,6.0,,,App
81,1272,2024-01-03 09:45:00,61.67,3.0,Medellin,Beauty,Web
164,1275,2024-01-03 10:30:00,242.93,3.0,MEDELLIN,Unknown,app
50,1358,2024-01-03 11:15:00,47.7,3.0,Cali,Grocery,
104,1036,2024-01-03 12:00:00,214.03,6.0,Medellin,Home,Web
132,1317,2024-01-03 12:45:00,,4.0,,Beauty,Web
2,975,2024-01-03 13:30:00,64.07,5.0,,Home,App
134,1382,2024-01-03 14:15:00,218.08,5.0,Bogota,Grocery,WEB
54,934,2024-01-03 15:00:00,112.99,2.0,,Beauty,Web
106,900,2024-01-03 15:45:00,130.16,5.0,MEDELLIN,Grocery,app
4,1195,2024-01-03 16:30:00,91.73,5.0,Barranquilla,Electronics,App
54,1219,2024-01-03 17:15:00,149.46,3.0,Cali,Grocery,App
221,1305,2024-01-03 18:00:00,43.39,3.0,bogotá,Electrncs,app
191,959,1900-13-40 99:99:99,99.6,,Bogota,Electrncs,Web
146,1219,2024-01-03 19:30:00,,2.0,Bquilla,,WEB
218,1248,2024-01-03 20:15:00,,1.0,Bquilla,Fashion,Web
44,1227,2024-01-03 21:00:00,,,Medellin,Grocery,app
162,1166,2024-01-03 21:45:00,,2.0,Cali,Unknown,
202,1260,1900-13-40 99:99:99,194.05,4.0,,Electrncs,WEB
190,1128,2024-01-03 23:15:00,,6.0,,Fashion,App
228,1169,1900-13-40 99:99:99,242.55,4.0,bogotá,Electronics,app
14,1215,2024-01-04 00:45:00,,2.0,Cali,Beauty,Web
95,1185,2024-01-04 01:30:00,61.3,2.0,Cali,Beauty,WEB
48,1190,2024-01-04 02:15:00,,2.0,Barranquilla,Electrncs,
15,1112,2024-01-04 03:00:00,1258.04,5.0,Barranquilla,Fashion,App
200,1064,2024-01-04 03:45:00,,,bogotá,Electrncs,App
206,904,2024-01-04 04:30:00,86.24,2.0,MEDELLIN,Beauty,Web
215,1238,2024-01-04 05:15:00,207.73,3.0,bogotá,Grocery,WEB
190,1278,2024-01-04 06:00:00,,6.0,Cali,Fashion,Web
40,977,2024-01-04 06:45:00,64.43,6.0,Cali,Home,
213,1309,2024-01-04 07:30:00,,3.0,Medellin,Grocery,Web
208,961,2024-01-04 08:15:00,177.57,6.0,Barranquilla,Grocery,app
82,1031,2024-01-04 09:00:00,,5.0,Medellin,Grocery,app
111,988,2024-01-04 09:45:00,44.4,5.0,Bogota,Home,app
53,1136,2024-01-04 10:30:00,12.06,1.0,Cali,Electronics,WEB
24,941,2024-01-04 11:15:00,184.89,,Medellin,Unknown,Web
154,988,2024-01-04 12:00:00,166.96,1.0,bogotá,Electrncs,Web
217,1301,2024-01-04 12:45:00,120.23,6.0,Barranquilla,Beauty,app
188,1195,2024-01-04 13:30:00,211.51,5.0,Barranquilla,Electrncs,Web
124,1227,2024-01-04 14:15:00,202.0,5.0,MEDELLIN,Fashion,Web
41,1194,2024-01-04 15:00:00,147.58,5.0,bogotá,Electronics,App
157,1003,1900-13-40 99:99:99,,3.0,MEDELLIN,Fashion,Web
15,913,2024-01-04 16:30:00,53.84,5.0,Medellin,Electrncs,App
45,1187,2024-01-04 17:15:00,30.64,3.0,Bquilla,Beauty,Web
65,1078,2024-01-04 18:00:00,69.63,1.0,Bogota,Home,
89,1024,2024-01-04 18:45:00,17.1,1.0,bogotá,Electrncs,
71,1321,2024-01-04 19:30:00,,6.0,bogotá,Grocery,
9,1252,2024-01-04 20:15:00,234.34,1.0,bogotá,Electrncs,app
88,922,2024-01-04 21:00:00,12.72,6.0,MEDELLIN,Grocery,App
129,962,2024-01-04 21:45:00,33.16,2.0,Medellin,Home,
136,1042,2024-01-04 22:30:00,114.69,2.0,bogotá,Electrncs,App
216,1380,2024-01-04 23:15:00,233.67,4.0,Bquilla,Electronics,WEB
63,1052,2024-01-05 00:00:00,81.09,6.0,bogotá,Electronics,
139,1044,2024-01-05 00:45:00,128.29,4.0,Barranquilla,,App
81,1124,2024-01-05 01:30:00,13.27,4.0,,Home,WEB
136,1394,2024-01-05 02:15:00,,,Barranquilla,Electronics,App
163,1349,2024-01-05 03:00:00,246.7,6.0,Barranquilla,Electrncs,Web
163,1361,2024-01-05 03:45:00,241.38,2.0,Bogota,Home,App
33,1208,2024-01-05 04:30:00,4.22,4.0,Bquilla,,WEB
123,1003,2024-01-05 05:15:00,,6.0,Medellin,,Web
5,1003,2024-01-05 06:00:00,160.86,4.0,Barranquilla,Electrncs,WEB
41,1334,2024-01-05 06:45:00,217.38,5.0,Medellin,Grocery,Web
28,938,2024-01-05 07:30:00,115.32,6.0,Barranquilla,Grocery,Web
135,1334,2024-01-05 08:15:00,130.35,6.0,Cali,Home,app
201,1097,2024-01-05 09:00:00,123.75,4.0,Bogota,Home,app
72,1033,2024-01-05 09:45:00,167.72,5.0,Barranquilla,Fashion,app
12,966,2024-01-05 10:30:00,37.49,3.0,Cali,Grocery,Web
162,1290,2024-01-05 11:15:00,10.4,2.0,MEDELLIN,,App
33,1078,2024-01-05 12:00:00,79.06,4.0,Cali,Grocery,WEB
48,1355,2024-01-05 12:45:00,177.06,,bogotá,Fashion,WEB
151,941,2024-01-05 13:30:00,,2.0,Barranquilla,Fashion,WEB
62,1347,2024-01-05 14:15:00,4741.52,,Cali,Beauty,app
216,1399,2024-01-05 15:00:00,,2.0,Medellin,Fashion,Web
37,914,2024-01-05 15:45:00,26.19,3.0,MEDELLIN,,app
99,1010,2024-01-05 16:30:00,,1.0,Bquilla,Fashion,App
172,1056,2024-01-05 17:15:00,112.61,80.0,Barranquilla,Grocery,Web
104,1188,2024-01-05 18:00:00,,1.0,bogotá,Fashion,WEB
214,1399,2024-01-05 18:45:00,46.76,1.0,,Electronics,app
219,1377,2024-01-05 19:30:00,174.08,1.0,Cali,Unknown,app
35,1130,2024-01-05 20:15:00,,2.0,Bquilla,Grocery,App
193,1310,2024-01-05 21:00:00,236.32,5.0,Bquilla,,App
227,1319,2024-01-05 21:45:00,171.76,2.0,MEDELLIN,Grocery,app
101,1056,2024-01-05 22:30:00,125.8,2.0,Bquilla,,App
175,937,2024-01-05 23:15:00,155.61,6.0,Bquilla,Unknown,WEB
206,1340,2024-01-06 00:00:00,217.62,6.0,Barranquilla,Unknown,App
131,996,2024-01-06 00:45:00,143.94,,MEDELLIN,Home,App
1,1384,2024-01-06 01:30:00,10.51,2.0,bogotá,Unknown,app
5,1310,2024-01-06 02:15:00,,1.0,Cali,,app
218,1338,2024-01-06 03:00:00,173.31,6.0,MEDELLIN,,Web
142,1188,2024-01-06 03:45:00,170.1,5.0,,Beauty,Web
103,1153,2024-01-06 04:30:00,56.27,4.0,Bogota,Grocery,app
27,1095,2024-01-06 05:15:00,,1.0,,Home,App
137,985,2024-01-06 06:00:00,100.28,5.0,Bogota,,App
207,1221,2024-01-06 06:45:00,163.85,,Cali,Electronics,Web
15,909,2024-01-06 07:30:00,29.33,3.0,Bquilla,Beauty,
90,904,2024-01-06 08:15:00,165.49,1.0,Barranquilla,Electronics,Web
42,1022,2024-01-06 09:00:00,249.86,1.0,Barranquilla,Unknown,WEB
124,1229,2024-01-06 09:45:00,14.91,3.0,Cali,Grocery,
205,1252,2024-01-06 10:30:00,244.36,3.0,Cali,Electrncs,Web
179,1017,2024-01-06 11:15:00,103.51,1.0,Medellin,,App
63,1193,2024-01-06 12:00:00,218.08,3.0,Bquilla,Unknown,Web
96,1296,2024-01-06 12:45:00,196.25,2.0,,Beauty,WEB
52,1058,2024-01-06 13:30:00,,,MEDELLIN,Unknown,App
96,1202,2024-01-06 14:15:00,,4.0,Barranquilla,Electronics,WEB
132,1127,2024-01-06 15:00:00,219.99,4.0,bogotá,Home,
222,1264,2024-01-06 15:45:00,102.82,2.0,Barranquilla,Grocery,WEB
229,1115,2024-01-06 16:30:00,83.78,3.0,,Fashion,
151,1335,2024-01-06 17:15:00,167.9,5.0,Barranquilla,Fashion,App
143,1083,2024-01-06 18:00:00,,3.0,,Electronics,App
171,914,2024-01-06 18:45:00,191.28,1.0,Bquilla,Grocery,App
29,1056,2024-01-06 19:30:00,200.06,6.0,Cali,,app
36,1035,2024-01-06 20:15:00,110.59,4.0,Bquilla,Electronics,WEB
13,1160,2024-01-06 21:00:00,205.01,3.0,Cali,Grocery,WEB
160,1056,2024-01-06 21:45:00,,5.0,,Home,app
71,946,2024-01-06 22:30:00,137.49,1.0,bogotá,Electronics,App
187,1223,2024-01-06 23:15:00,,,bogotá,Home,App
86,1231,2024-01-07 00:00:00,83.17,,Medellin,Grocery,WEB
28,1072,2024-01-07 00:45:00,93.52,5.0,Bogota,Electronics,app
66,1029,2024-01-07 01:30:00,100.85,1.0,Barranquilla,Grocery,App
170,1310,2024-01-07 02:15:00,174.78,4.0,Cali,Electronics,App
45,994,2024-01-07 03:00:00,98.97,3.0,,Grocery,App
62,1014,2024-01-07 03:45:00,113.83,1.0,Medellin,Home,Web
185,1142,2024-01-07 04:30:00,61.67,2.0,MEDELLIN,Electrncs,app
134,1319,2024-01-07 05:15:00,95.19,5.0,MEDELLIN,Home,
28,1191,2024-01-07 06:00:00,59.14,,Medellin,Grocery,Web
28,1181,2024-01-07 06:45:00,,3.0,Cali,Electronics,app
108,1198,2024-01-07 07:30:00,152.05,5.0,Bquilla,Fashion,
44,1182,2024-01-07 08:15:00,,5.0,Medellin,Home,WEB
84,968,2024-01-07 09:00:00,156.01,1.0,Cali,Home,Web
30,1047,2024-01-07 09:45:00,117.48,4.0,bogotá,Unknown,Web
190,910,2024-01-07 10:30:00,96.81,3.0,Medellin,Fashion,App
75,1153,2024-01-07 11:15:00,216.24,,Cali,,App
128,1229,2024-01-07 12:00:00,131.21,4.0,Medellin,Electrncs,Web
92,1259,2024-01-07 12:45:00,121.36,1.0,Medellin,Electronics,
217,937,2024-01-07 13:30:00,9.33,6.0,,Unknown,WEB
190,1033,2024-01-07 14:15:00,87.29,1.0,Bquilla,Grocery,
225,1099,2024-01-07 15:00:00,96.91,5.0,Cali,,App
129,922,2024-01-07 15:45:00,4872.4800000000005,,Cali,Electrncs,WEB
121,1202,2024-01-07 16:30:00,,3.0,Bogota,Home,app
27,1245,2024-01-07 17:15:00,134.8,3.0,Medellin,Beauty,WEB
190,1201,2024-01-07 18:00:00,153.15,4.0,,Home,App
121,1262,2024-01-07 18:45:00,191.93,,Medellin,Home,app
116,1295,2024-01-07 19:30:00,203.81,46.0,Medellin,Beauty,app
205,1117,2024-01-07 20:15:00,180.38,1.0,Cali,Electrncs,app
3,1040,2024-01-07 21:00:00,,5.0,Medellin,Beauty,WEB
103,1003,2024-01-07 21:45:00,,6.0,Barranquilla,Grocery,App
198,1345,2024-01-07 22:30:00,51.36,4.0,Medellin,Unknown,app
200,1109,2024-01-07 23:15:00,4.87,1.0,Barranquilla,,Web
155,1372,2024-01-08 00:00:00,162.93,3.0,Bquilla,Beauty,
137,1380,2024-01-08 00:45:00,6069.87,2.0,MEDELLIN,,Web
62,1010,2024-01-08 01:30:00,63.14,6.0,Cali,,Web
165,1003,2024-01-08 02:15:00,231.98,69.0,,Grocery,app
225,1215,2024-01-08 03:00:00,,4.0,Barranquilla,Grocery,app
51,1070,2024-01-08 03:45:00,233.81,1.0,Barranquilla,,WEB
172,1359,2024-01-08 04:30:00,89.85,4.0,Bquilla,Unknown,WEB
152,1391,2024-01-08 05:15:00,28.05,1.0,Barranquilla,Unknown,WEB
207,1255,2024-01-08 06:00:00,123.01,5.0,bogotá,Home,App
59,1395,2024-01-08 06:45:00,66.42,2.0,Bogota,Beauty,WEB
118,1223,2024-01-08 07:30:00,73.36,5.0,MEDELLIN,Home,Web
160,1032,2024-01-08 08:15:00,78.9,,Bquilla,Unknown,WEB
96,1275,2024-01-08 09:00:00,,,Bquilla,Unknown,app
216,1192,2024-01-08 09:45:00,136.17,2.0,Medellin,,WEB
180,1227,2024-01-08 10:30:00,79.89,1.0,bogotá,Beauty,
113,1026,2024-01-08 11:15:00,153.75,1.0,,Home,App
62,1005,2024-01-08 12:00:00,,6.0,Medellin,Electronics,
186,1396,2024-01-08 12:45:00,70.34,3.0,Cali,Electronics,
52,991,2024-01-08 13:30:00,,6.0,Cali,Beauty,
12,1186,2024-01-08 14:15:00,33.11,6.0,,Home,app
39,1277,2024-01-08 15:00:00,47.74,1.0,bogotá,Home,App
130,1292,1900-13-40 99:99:99,171.24,4.0,Medellin,Grocery,Web
131,950,2024-01-08 16:30:00,47.82,5.0,Bogota,Unknown,WEB
113,928,2024-01-08 17:15:00,132.72,5.0,MEDELLIN,Fashion,Web
101,1361,2024-01-08 18:00:00,178.13,,Cali,,App
113,1195,2024-01-08 18:45:00,29.4,,Cali,Beauty,App
184,1196,2024-01-08 19:30:00,143.13,1.0,Bquilla,Fashion,Web
81,1113,2024-01-08 20:15:00,66.37,4.0,Medellin,Fashion,WEB
187,1166,2024-01-08 21:00:00,240.84,2.0,Medellin,Beauty,
113,1306,2024-01-08 21:45:00,122.44,3.0,bogotá,Home,app
2,1156,2024-01-08 22:30:00,,4.0,,Beauty,App
130,1201,2024-01-08 23:15:00,138.91,6.0,Cali,Fashion,WEB
220,1000,2024-01-09 00:00:00,13.72,4.0,Medellin,Unknown,App
54,1304,2024-01-09 00:45:00,159.39,4.0,,Electrncs,Web
87,1245,2024-01-09 01:30:00,238.0,,MEDELLIN,Electrncs,App
229,1009,2024-01-09 02:15:00,151.6,4.0,Medellin,Unknown,App
224,1319,2024-01-09 03:00:00,205.34,6.0,Bquilla,Unknown,
225,1081,2024-01-09 03:45:00,,,,Home,Web
129,1370,2024-01-09 04:30:00,59.34,1.0,Barranquilla,Electronics,WEB
147,1212,2024-01-09 05:15:00,55.38,4.0,,Beauty,App
126,900,2024-01-09 06:00:00,153.91,5.0,,Electrncs,app
130,1218,2024-01-09 06:45:00,104.52,,MEDELLIN,Unknown,App
53,1337,2024-01-09 07:30:00,210.45,,Cali,Beauty,WEB
172,954,2024-01-09 08:15:00,225.31,3.0,Bquilla,Electrncs,app
218,1270,2024-01-09 09:00:00,90.3,5.0,,Unknown,
160,1323,2024-01-09 09:45:00,,1.0,Cali,Electrncs,
198,1298,2024-01-09 10:30:00,195.79,1.0,,Home,Web
160,1048,2024-01-09 11:15:00,70.88,6.0,Cali,Electronics,app
68,1330,2024-01-09 12:00:00,206.19,6.0,MEDELLIN,Electronics,App
183,1356,2024-01-09 12:45:00,107.66,2.0,bogotá,Unknown,WEB
203,1208,2024-01-09 13:30:00,167.88,,,Electrncs,App
184,1036,2024-01-09 14:15:00,26.6,4.0,Barranquilla,Home,Web
123,1101,2024-01-09 15:00:00,157.09,5.0,Bogota,Grocery,Web
145,1335,2024-01-09 15:45:00,,2.0,bogotá,,app
38,1212,2024-01-09 16:30:00,147.89,6.0,,Beauty,Web
24,1016,2024-01-09 17:15:00,44.5,5.0,Barranquilla,Fashion,Web
69,1053,2024-01-09 18:00:00,185.01,5.0,Bogota,Home,App
116,1324,1900-13-40 99:99:99,216.11,6.0,Barranquilla,Electrncs,Web
98,1190,2024-01-09 19:30:00,56.53,2.0,Medellin,,
198,962,2024-01-09 20:15:00,26.64,6.0,Medellin,Unknown,WEB
214,1143,2024-01-09 21:00:00,8.84,1.0,Cali,Electrncs,Web
139,924,2024-01-09 21:45:00,,,bogotá,Fashion,WEB
144,989,2024-01-09 22:30:00,152.95,6.0,,Electronics,Web
97,974,2024-01-09 23:15:00,138.03,2.0,Bquilla,Beauty,Web
201,1193,2024-01-10 00:00:00,60.29,3.0,Barranquilla,Electrncs,app
124,1285,2024-01-10 00:45:00,99.55,1.0,bogotá,Fashion,app
187,1290,2024-01-10 01:30:00,149.84,3.0,Bquilla,Electronics,WEB
70,1109,2024-01-10 02:15:00,125.7,6.0,Medellin,Home,Web
208,1374,2024-01-10 03:00:00,246.98,1.0,Cali,Fashion,App
93,1317,2024-01-10 03:45:00,36.7,4.0,MEDELLIN,Unknown,app
3,1246,2024-01-10 04:30:00,174.7,,Cali,Unknown,App
148,916,2024-01-10 05:15:00,102.87,4.0,Bquilla,,app
187,1027,2024-01-10 06:00:00,108.77,5.0,Bogota,Electrncs,
164,1326,2024-01-10 06:45:00,180.25,,Medellin,Beauty,Web
147,1342,1900-13-40 99:99:99,174.03,28.0,Bquilla,Fashion,app
90,1263,2024-01-10 08:15:00,247.84,4.0,,Home,App
195,1150,2024-01-10 09:00:00,34.71,2.0,,Fashion,app
147,1078,2024-01-10 09:45:00,,4.0,Barranquilla,Beauty,WEB
148,1081,2024-01-10 10:30:00,181.91,2.0,bogotá,Electronics,Web
96,1051,2024-01-10 11:15:00,145.86,6.0,Barranquilla,,Web
199,924,2024-01-10 12:00:00,70.72,1.0,Medellin,Unknown,
52,1354,2024-01-10 12:45:00,,4.0,,Electrncs,WEB
161,1079,2024-01-10 13:30:00,,4.0,Bquilla,,WEB
168,1097,2024-01-10 14:15:00,223.87,,,Electrncs,app
128,1243,1900-13-40 99:99:99,50.39,4.0,,Unknown,
39,1060,2024-01-10 15:45:00,82.87,2.0,Bquilla,Grocery,WEB
82,1076,2024-01-10 16:30:00,58.98,4.0,MEDELLIN,Beauty,app
104,1184,2024-01-10 17:15:00,90.68,,Barranquilla,Beauty,
129,962,2024-01-10 18:00:00,20.15,6.0,,Home,App
11,1390,2024-01-10 18:45:00,131.21,5.0,bogotá,,App
220,1049,2024-01-10 19:30:00,19.7,,Bquilla,,
185,1053,2024-01-10 20:15:00,200.69,3.0,Bogota,Electrncs,app
217,1055,1900-13-40 99:99:99,,6.0,Cali,Electronics,App
178,1269,2024-01-10 21:45:00,,1.0,Barranquilla,Home,App
151,1368,2024-01-10 22:30:00,220.38,2.0,Barranquilla,Home,app
159,948,2024-01-10 23:15:00,163.77,5.0,bogotá,Electrncs,
222,1354,2024-01-11 00:00:00,134.64,6.0,MEDELLIN,Fashion,app
42,1236,2024-01-11 00:45:00,83.11,5.0,bogotá,Electrncs,
99,983,2024-01-11 01:30:00,3665.75,1.0,Bogota,Electrncs,App
7,1260,2024-01-11 02:15:00,168.36,1.0,Bquilla,Unknown,App
144,1076,2024-01-11 03:00:00,248.55,2.0,,Fashion,App
90,1047,2024-01-11 03:45:00,166.47,4.0,Medellin,Beauty,Web
112,1017,2024-01-11 04:30:00,140.77,,Bquilla,Unknown,Web
60,1241,2024-01-11 05:15:00,183.47,,MEDELLIN,Grocery,Web
113,1375,2024-01-11 06:00:00,117.91,4.0,Barranquilla,Fashion,app
2,962,2024-01-11 06:45:00,17.86,3.0,MEDELLIN,Home,App
129,1088,2024-01-11 07:30:00,141.89,5.0,Barranquilla,Unknown,App
48,1259,2024-01-11 08:15:00,239.53,4.0,Barranquilla,Fashion,app
140,948,2024-01-11 09:00:00,46.3,5.0,Medellin,Electronics,Web
197,1226,2024-01-11 09:45:00,173.43,,MEDELLIN,Electrncs,app
37,1156,2024-01-11 10:30:00,52.63,,bogotá,Grocery,Web
160,1123,2024-01-11 11:15:00,,1.0,Barranquilla,Beauty,App
9,1040,2024-01-11 12:00:00,26.88,3.0,Cali,,WEB
99,1377,2024-01-11 12:45:00,114.24,1.0,Cali,Electronics,Web
147,1114,2024-01-11 13:30:00,,24.0,,Electronics,App
48,1334,2024-01-11 14:15:00,,5.0,Cali,Grocery,App
208,1278,2024-01-11 15:00:00,,162.0,,Beauty,WEB
131,1339,2024-01-11 15:45:00,199.48,3.0,Barranquilla,Home,App
148,1110,2024-01-11 16:30:00,232.01,4.0,,Unknown,
152,1217,2024-01-11 17:15:00,60.96,3.0,MEDELLIN,Beauty,Web
54,931,2024-01-11 18:00:00,101.63,5.0,,Fashion,Web
120,1057,2024-01-11 18:45:00,40.65,,bogotá,Electronics,WEB
161,1184,2024-01-11 19:30:00,248.14,,Medellin,Fashion,WEB
152,1204,2024-01-11 20:15:00,231.97,2.0,MEDELLIN,,
116,1328,2024-01-11 21:00:00,136.37,2.0,Medellin,Fashion,Web
75,1376,2024-01-11 21:45:00,,4.0,Barranquilla,Beauty,WEB
113,1185,2024-01-11 22:30:00,131.68,,MEDELLIN,Fashion,WEB
200,1043,2024-01-11 23:15:00,157.03,4.0,Cali,Home,app
164,1323,2024-01-12 00:00:00,25.01,4.0,bogotá,Home,WEB
166,918,2024-01-12 00:45:00,189.55,2.0,Barranquilla,Home,App
104,917,2024-01-12 01:30:00,34.55,4.0,Bogota,Beauty,Web
84,1156,2024-01-12 02:15:00,207.04,2.0,MEDELLIN,Home,WEB
227,977,2024-01-12 03:00:00,196.16,1.0,MEDELLIN,Electronics,app
112,1270,2024-01-12 03:45:00,,5.0,Bquilla,Electrncs,Web
217,1074,2024-01-12 04:30:00,11.93,4.0,Barranquilla,Home,WEB
99,1397,2024-01-12 05:15:00,77.87,2.0,Barranquilla,Fashion,app
153,1093,2024-01-12 06:00:00,67.99,,Medellin,Unknown,WEB
93,1375,2024-01-12 06:45:00,91.95,4.0,,Fashion,Web
146,1012,2024-01-12 07:30:00,24.65,,Cali,Unknown,Web
128,1013,2024-01-12 08:15:00,234.43,1.0,Medellin,Fashion,Web
110,1121,2024-01-12 09:00:00,139.79,1.0,,,App
82,1065,2024-01-12 09:45:00,78.46,3.0,Medellin,,WEB
194,1334,2024-01-12 10:30:00,101.05,2.0,Cali,Beauty,App
54,1218,2024-01-12 11:15:00,113.46,4.0,Bquilla,Beauty,Web
163,1031,2024-01-12 12:00:00,151.35,2.0,Bquilla,,app
208,1284,1900-13-40 99:99:99,130.37,1.0,Bogota,Electronics,WEB
189,1163,2024-01-12 13:30:00,230.09,2.0,Medellin,Unknown,App
169,1312,2024-01-12 14:15:00,125.75,,Medellin,Home,WEB
228,954,2024-01-12 15:00:00,,2.0,MEDELLIN,Home,app
161,1258,2024-01-12 15:45:00,213.3,3.0,Cali,,
68,1030,2024-01-12 16:30:00,,5.0,,Beauty,Web
33,1187,2024-01-12 17:15:00,232.86,3.0,Bogota,,App
142,1165,2024-01-12 18:00:00,31.74,3.0,Bquilla,Unknown,WEB
21,1357,2024-01-12 18:45:00,204.91,5.0,Bquilla,Fashion,WEB
48,1366,2024-01-12 19:30:00,97.01,5.0,,,WEB
148,1265,1900-13-40 99:99:99,219.86,4.0,Bogota,Home,WEB
